date_id,date,year,quarter,month,month_name,week,day,day_name,is_weekend,fiscal_year
732,2024-01-02,2024,1,1,January,1,2,Tuesday,False,2023
733,2024-01-03,2024,1,1,January,1,3,Wednesday,False,2023
734,2024-01-04,2024,1,1,January,1,4,Thursday,False,2023
735,2024-01-05,2024,1,1,January,1,5,Friday,False,2023
736,2024-01-06,2024,1,1,January,1,6,Saturday,True,2023
737,2024-01-07,2024,1,1,January,1,7,Sunday,True,2023
738,2024-01-08,2024,1,1,January,2,8,Monday,False,2023
739,2024-01-09,2024,1,1,January,2,9,Tuesday,False,2023
740,2024-01-10,2024,1,1,January,2,10,Wednesday,False,2023
741,2024-01-11,2024,1,1,January,2,11,Thursday,False,2023
742,2024-01-12,2024,1,1,January,2,12,Friday,False,2023
743,2024-01-13,2024,1,1,January,2,13,Saturday,True,2023
744,2024-01-14,2024,1,1,January,2,14,Sunday,True,2023
745,2024-01-15,2024,1,1,January,3,15,Monday,False,2023
746,2024-01-16,2024,1,1,January,3,16,Tuesday,False,2023
747,2024-01-17,2024,1,1,January,3,17,Wednesday,False,2023
748,2024-01-18,2024,1,1,January,3,18,Thursday,False,2023
749,2024-01-19,2024,1,1,January,3,19,Friday,False,2023
750,2024-01-20,2024,1,1,January,3,20,Saturday,True,2023
751,2024-01-21,2024,1,1,January,3,21,Sunday,True,2023
752,2024-01-22,2024,1,1,January,4,22,Monday,False,2023
753,2024-01-23,2024,1,1,January,4,23,Tuesday,False,2023
754,2024-01-24,2024,1,1,January,4,24,Wednesday,False,2023
755,2024-01-25,2024,1,1,January,4,25,Thursday,False,2023
756,2024-01-26,2024,1,1,January,4,26,Friday,False,2023
757,2024-01-27,2024,1,1,January,4,27,Saturday,True,2023
758,2024-01-28,2024,1,1,January,4,28,Sunday,True,2023
759,2024-01-29,2024,1,1,January,5,29,Monday,False,2023
760,2024-01-30,2024,1,1,January,5,30,Tuesday,False,2023
761,2024-01-31,2024,1,1,January,5,31,Wednesday,False,2023
762,2024-02-01,2024,1,2,February,5,1,Thursday,False,2023
763,2024-02-02,2024,1,2,February,5,2,Friday,False,2023
764,2024-02-03,2024,1,2,February,5,3,Saturday,True,2023
765,2024-02-04,2024,1,2,February,5,4,Sunday,True,2023
766,2024-02-05,2024,1,2,February,6,5,Monday,False,2023
767,2024-02-06,2024,1,2,February,6,6,Tuesday,False,2023
768,2024-02-07,2024,1,2,February,6,7,Wednesday,False,2023
769,2024-02-08,2024,1,2,February,6,8,Thursday,False,2023
770,2024-02-09,2024,1,2,February,6,9,Friday,False,2023
771,2024-02-10,2024,1,2,February,6,10,Saturday,True,2023
772,2024-02-11,2024,1,2,February,6,11,Sunday,True,2023
773,2024-02-12,2024,1,2,February,7,12,Monday,False,2023
774,2024-02-13,2024,1,2,February,7,13,Tuesday,False,2023
775,2024-02-14,2024,1,2,February,7,14,Wednesday,False,2023
776,2024-02-15,2024,1,2,February,7,15,Thursday,False,2023
777,2024-02-16,2024,1,2,February,7,16,Friday,False,2023
778,2024-02-17,2024,1,2,February,7,17,Saturday,True,2023
779,2024-02-18,2024,1,2,February,7,18,Sunday,True,2023
780,2024-02-19,2024,1,2,February,8,19,Monday,False,2023
781,2024-02-20,2024,1,2,February,8,20,Tuesday,False,2023
782,2024-02-21,2024,1,2,February,8,21,Wednesday,False,2023
783,2024-02-22,2024,1,2,February,8,22,Thursday,False,2023
784,2024-02-23,2024,1,2,February,8,23,Friday,False,2023
785,2024-02-24,2024,1,2,February,8,24,Saturday,True,2023
786,2024-02-25,2024,1,2,February,8,25,Sunday,True,2023
787,2024-02-26,2024,1,2,February,9,26,Monday,False,2023
788,2024-02-27,2024,1,2,February,9,27,Tuesday,False,2023
789,2024-02-28,2024,1,2,February,9,28,Wednesday,False,2023
790,2024-02-29,2024,1,2,February,9,29,Thursday,False,2023
791,2024-03-01,2024,1,3,March,9,1,Friday,False,2023
792,2024-03-02,2024,1,3,March,9,2,Saturday,True,2023
793,2024-03-03,2024,1,3,March,9,3,Sunday,True,2023
794,2024-03-04,2024,1,3,March,10,4,Monday,False,2023
795,2024-03-05,2024,1,3,March,10,5,Tuesday,False,2023
796,2024-03-06,2024,1,3,March,10,6,Wednesday,False,2023
797,2024-03-07,2024,1,3,March,10,7,Thursday,False,2023
798,2024-03-08,2024,1,3,March,10,8,Friday,False,2023
799,2024-03-09,2024,1,3,March,10,9,Saturday,True,2023
800,2024-03-10,2024,1,3,March,10,10,Sunday,True,2023
801,2024-03-11,2024,1,3,March,11,11,Monday,False,2023
802,2024-03-12,2024,1,3,March,11,12,Tuesday,False,2023
803,2024-03-13,2024,1,3,March,11,13,Wednesday,False,2023
804,2024-03-14,2024,1,3,March,11,14,Thursday,False,2023
805,2024-03-15,2024,1,3,March,11,15,Friday,False,2023
806,2024-03-16,2024,1,3,March,11,16,Saturday,True,2023
807,2024-03-17,2024,1,3,March,11,17,Sunday,True,2023
808,2024-03-18,2024,1,3,March,12,18,Monday,False,2023
809,2024-03-19,2024,1,3,March,12,19,Tuesday,False,2023
810,2024-03-20,2024,1,3,March,12,20,Wednesday,False,2023
811,2024-03-21,2024,1,3,March,12,21,Thursday,False,2023
812,2024-03-22,2024,1,3,March,12,22,Friday,False,2023
813,2024-03-23,2024,1,3,March,12,23,Saturday,True,2023
814,2024-03-24,2024,1,3,March,12,24,Sunday,True,2023
815,2024-03-25,2024,1,3,March,13,25,Monday,False,2023
816,2024-03-26,2024,1,3,March,13,26,Tuesday,False,2023
817,2024-03-27,2024,1,3,March,13,27,Wednesday,False,2023
818,2024-03-28,2024,1,3,March,13,28,Thursday,False,2023
819,2024-03-29,2024,1,3,March,13,29,Friday,False,2023
820,2024-03-30,2024,1,3,March,13,30,Saturday,True,2023
821,2024-03-31,2024,1,3,March,13,31,Sunday,True,2023
822,2024-04-01,2024,2,4,April,14,1,Monday,False,2024
823,2024-04-02,2024,2,4,April,14,2,Tuesday,False,2024
824,2024-04-03,2024,2,4,April,14,3,Wednesday,False,2024
825,2024-04-04,2024,2,4,April,14,4,Thursday,False,2024
826,2024-04-05,2024,2,4,April,14,5,Friday,False,2024
827,2024-04-06,2024,2,4,April,14,6,Saturday,True,2024
828,2024-04-07,2024,2,4,April,14,7,Sunday,True,2024
829,2024-04-08,2024,2,4,April,15,8,Monday,False,2024
830,2024-04-09,2024,2,4,April,15,9,Tuesday,False,2024
831,2024-04-10,2024,2,4,April,15,10,Wednesday,False,2024
832,2024-04-11,2024,2,4,April,15,11,Thursday,False,2024
833,2024-04-12,2024,2,4,April,15,12,Friday,False,2024
834,2024-04-13,2024,2,4,April,15,13,Saturday,True,2024
835,2024-04-14,2024,2,4,April,15,14,Sunday,True,2024
836,2024-04-15,2024,2,4,April,16,15,Monday,False,2024
837,2024-04-16,2024,2,4,April,16,16,Tuesday,False,2024
838,2024-04-17,2024,2,4,April,16,17,Wednesday,False,2024
839,2024-04-18,2024,2,4,April,16,18,Thursday,False,2024
840,2024-04-19,2024,2,4,April,16,19,Friday,False,2024
841,2024-04-20,2024,2,4,April,16,20,Saturday,True,2024
842,2024-04-21,2024,2,4,April,16,21,Sunday,True,2024
843,2024-04-22,2024,2,4,April,17,22,Monday,False,2024
844,2024-04-23,2024,2,4,April,17,23,Tuesday,False,2024
845,2024-04-24,2024,2,4,April,17,24,Wednesday,False,2024
846,2024-04-25,2024,2,4,April,17,25,Thursday,False,2024
847,2024-04-26,2024,2,4,April,17,26,Friday,False,2024
848,2024-04-27,2024,2,4,April,17,27,Saturday,True,2024
849,2024-04-28,2024,2,4,April,17,28,Sunday,True,2024
850,2024-04-29,2024,2,4,April,18,29,Monday,False,2024
851,2024-04-30,2024,2,4,April,18,30,Tuesday,False,2024
852,2024-05-01,2024,2,5,May,18,1,Wednesday,False,2024
853,2024-05-02,2024,2,5,May,18,2,Thursday,False,2024
854,2024-05-03,2024,2,5,May,18,3,Friday,False,2024
855,2024-05-04,2024,2,5,May,18,4,Saturday,True,2024
856,2024-05-05,2024,2,5,May,18,5,Sunday,True,2024
857,2024-05-06,2024,2,5,May,19,6,Monday,False,2024
858,2024-05-07,2024,2,5,May,19,7,Tuesday,False,2024
859,2024-05-08,2024,2,5,May,19,8,Wednesday,False,2024
860,2024-05-09,2024,2,5,May,19,9,Thursday,False,2024
861,2024-05-10,2024,2,5,May,19,10,Friday,False,2024
862,2024-05-11,2024,2,5,May,19,11,Saturday,True,2024
863,2024-05-12,2024,2,5,May,19,12,Sunday,True,2024
864,2024-05-13,2024,2,5,May,20,13,Monday,False,2024
865,2024-05-14,2024,2,5,May,20,14,Tuesday,False,2024
866,2024-05-15,2024,2,5,May,20,15,Wednesday,False,2024
867,2024-05-16,2024,2,5,May,20,16,Thursday,False,2024
868,2024-05-17,2024,2,5,May,20,17,Friday,False,2024
869,2024-05-18,2024,2,5,May,20,18,Saturday,True,2024
870,2024-05-19,2024,2,5,May,20,19,Sunday,True,2024
871,2024-05-20,2024,2,5,May,21,20,Monday,False,2024
872,2024-05-21,2024,2,5,May,21,21,Tuesday,False,2024
873,2024-05-22,2024,2,5,May,21,22,Wednesday,False,2024
874,2024-05-23,2024,2,5,May,21,23,Thursday,False,2024
875,2024-05-24,2024,2,5,May,21,24,Friday,False,2024
876,2024-05-25,2024,2,5,May,21,25,Saturday,True,2024
877,2024-05-26,2024,2,5,May,21,26,Sunday,True,2024
878,2024-05-27,2024,2,5,May,22,27,Monday,False,2024
879,2024-05-28,2024,2,5,May,22,28,Tuesday,False,2024
880,2024-05-29,2024,2,5,May,22,29,Wednesday,False,2024
881,2024-05-30,2024,2,5,May,22,30,Thursday,False,2024
882,2024-05-31,2024,2,5,May,22,31,Friday,False,2024
883,2024-06-01,2024,2,6,June,22,1,Saturday,True,2024
884,2024-06-02,2024,2,6,June,22,2,Sunday,True,2024
885,2024-06-03,2024,2,6,June,23,3,Monday,False,2024
886,2024-06-04,2024,2,6,June,23,4,Tuesday,False,2024
887,2024-06-05,2024,2,6,June,23,5,Wednesday,False,2024
888,2024-06-06,2024,2,6,June,23,6,Thursday,False,2024
889,2024-06-07,2024,2,6,June,23,7,Friday,False,2024
890,2024-06-08,2024,2,6,June,23,8,Saturday,True,2024
891,2024-06-09,2024,2,6,June,23,9,Sunday,True,2024
892,2024-06-10,2024,2,6,June,24,10,Monday,False,2024
893,2024-06-11,2024,2,6,June,24,11,Tuesday,False,2024
894,2024-06-12,2024,2,6,June,24,12,Wednesday,False,2024
895,2024-06-13,2024,2,6,June,24,13,Thursday,False,2024
896,2024-06-14,2024,2,6,June,24,14,Friday,False,2024
897,2024-06-15,2024,2,6,June,24,15,Saturday,True,2024
898,2024-06-16,2024,2,6,June,24,16,Sunday,True,2024
899,2024-06-17,2024,2,6,June,25,17,Monday,False,2024
900,2024-06-18,2024,2,6,June,25,18,Tuesday,False,2024
901,2024-06-19,2024,2,6,June,25,19,Wednesday,False,2024
902,2024-06-20,2024,2,6,June,25,20,Thursday,False,2024
903,2024-06-21,2024,2,6,June,25,21,Friday,False,2024
904,2024-06-22,2024,2,6,June,25,22,Saturday,True,2024
905,2024-06-23,2024,2,6,June,25,23,Sunday,True,2024
906,2024-06-24,2024,2,6,June,26,24,Monday,False,2024
907,2024-06-25,2024,2,6,June,26,25,Tuesday,False,2024
908,2024-06-26,2024,2,6,June,26,26,Wednesday,False,2024
909,2024-06-27,2024,2,6,June,26,27,Thursday,False,2024
910,2024-06-28,2024,2,6,June,26,28,Friday,False,2024
911,2024-06-29,2024,2,6,June,26,29,Saturday,True,2024
912,2024-06-30,2024,2,6,June,26,30,Sunday,True,2024
913,2024-07-01,2024,3,7,July,27,1,Monday,False,2024
914,2024-07-02,2024,3,7,July,27,2,Tuesday,False,2024
915,2024-07-03,2024,3,7,July,27,3,Wednesday,False,2024
916,2024-07-04,2024,3,7,July,27,4,Thursday,False,2024
917,2024-07-05,2024,3,7,July,27,5,Friday,False,2024
918,2024-07-06,2024,3,7,July,27,6,Saturday,True,2024
919,2024-07-07,2024,3,7,July,27,7,Sunday,True,2024
920,2024-07-08,2024,3,7,July,28,8,Monday,False,2024
921,2024-07-09,2024,3,7,July,28,9,Tuesday,False,2024
922,2024-07-10,2024,3,7,July,28,10,Wednesday,False,2024
923,2024-07-11,2024,3,7,July,28,11,Thursday,False,2024
924,2024-07-12,2024,3,7,July,28,12,Friday,False,2024
925,2024-07-13,2024,3,7,July,28,13,Saturday,True,2024
926,2024-07-14,2024,3,7,July,28,14,Sunday,True,2024
927,2024-07-15,2024,3,7,July,29,15,Monday,False,2024
928,2024-07-16,2024,3,7,July,29,16,Tuesday,False,2024
929,2024-07-17,2024,3,7,July,29,17,Wednesday,False,2024
930,2024-07-18,2024,3,7,July,29,18,Thursday,False,2024
931,2024-07-19,2024,3,7,July,29,19,Friday,False,2024
932,2024-07-20,2024,3,7,July,29,20,Saturday,True,2024
933,2024-07-21,2024,3,7,July,29,21,Sunday,True,2024
934,2024-07-22,2024,3,7,July,30,22,Monday,False,2024
935,2024-07-23,2024,3,7,July,30,23,Tuesday,False,2024
936,2024-07-24,2024,3,7,July,30,24,Wednesday,False,2024
937,2024-07-25,2024,3,7,July,30,25,Thursday,False,2024
938,2024-07-26,2024,3,7,July,30,26,Friday,False,2024
939,2024-07-27,2024,3,7,July,30,27,Saturday,True,2024
940,2024-07-28,2024,3,7,July,30,28,Sunday,True,2024
941,2024-07-29,2024,3,7,July,31,29,Monday,False,2024
942,2024-07-30,2024,3,7,July,31,30,Tuesday,False,2024
943,2024-07-31,2024,3,7,July,31,31,Wednesday,False,2024
944,2024-08-01,2024,3,8,August,31,1,Thursday,False,2024
945,2024-08-02,2024,3,8,August,31,2,Friday,False,2024
946,2024-08-03,2024,3,8,August,31,3,Saturday,True,2024
947,2024-08-04,2024,3,8,August,31,4,Sunday,True,2024
948,2024-08-05,2024,3,8,August,32,5,Monday,False,2024
949,2024-08-06,2024,3,8,August,32,6,Tuesday,False,2024
950,2024-08-07,2024,3,8,August,32,7,Wednesday,False,2024
951,2024-08-08,2024,3,8,August,32,8,Thursday,False,2024
952,2024-08-09,2024,3,8,August,32,9,Friday,False,2024
953,2024-08-10,2024,3,8,August,32,10,Saturday,True,2024
954,2024-08-11,2024,3,8,August,32,11,Sunday,True,2024
955,2024-08-12,2024,3,8,August,33,12,Monday,False,2024
956,2024-08-13,2024,3,8,August,33,13,Tuesday,False,2024
957,2024-08-14,2024,3,8,August,33,14,Wednesday,False,2024
958,2024-08-15,2024,3,8,August,33,15,Thursday,False,2024
959,2024-08-16,2024,3,8,August,33,16,Friday,False,2024
960,2024-08-17,2024,3,8,August,33,17,Saturday,True,2024
961,2024-08-18,2024,3,8,August,33,18,Sunday,True,2024
962,2024-08-19,2024,3,8,August,34,19,Monday,False,2024
963,2024-08-20,2024,3,8,August,34,20,Tuesday,False,2024
964,2024-08-21,2024,3,8,August,34,21,Wednesday,False,2024
965,2024-08-22,2024,3,8,August,34,22,Thursday,False,2024
966,2024-08-23,2024,3,8,August,34,23,Friday,False,2024
967,2024-08-24,2024,3,8,August,34,24,Saturday,True,2024
968,2024-08-25,2024,3,8,August,34,25,Sunday,True,2024
969,2024-08-26,2024,3,8,August,35,26,Monday,False,2024
970,2024-08-27,2024,3,8,August,35,27,Tuesday,False,2024
971,2024-08-28,2024,3,8,August,35,28,Wednesday,False,2024
972,2024-08-29,2024,3,8,August,35,29,Thursday,False,2024
973,2024-08-30,2024,3,8,August,35,30,Friday,False,2024
974,2024-08-31,2024,3,8,August,35,31,Saturday,True,2024
975,2024-09-01,2024,3,9,September,35,1,Sunday,True,2024
976,2024-09-02,2024,3,9,September,36,2,Monday,False,2024
977,2024-09-03,2024,3,9,September,36,3,Tuesday,False,2024
978,2024-09-04,2024,3,9,September,36,4,Wednesday,False,2024
979,2024-09-05,2024,3,9,September,36,5,Thursday,False,2024
980,2024-09-06,2024,3,9,September,36,6,Friday,False,2024
981,2024-09-07,2024,3,9,September,36,7,Saturday,True,2024
982,2024-09-08,2024,3,9,September,36,8,Sunday,True,2024
983,2024-09-09,2024,3,9,September,37,9,Monday,False,2024
984,2024-09-10,2024,3,9,September,37,10,Tuesday,False,2024
985,2024-09-11,2024,3,9,September,37,11,Wednesday,False,2024
986,2024-09-12,2024,3,9,September,37,12,Thursday,False,2024
987,2024-09-13,2024,3,9,September,37,13,Friday,False,2024
988,2024-09-14,2024,3,9,September,37,14,Saturday,True,2024
989,2024-09-15,2024,3,9,September,37,15,Sunday,True,2024
990,2024-09-16,2024,3,9,September,38,16,Monday,False,2024
991,2024-09-17,2024,3,9,September,38,17,Tuesday,False,2024
992,2024-09-18,2024,3,9,September,38,18,Wednesday,False,2024
993,2024-09-19,2024,3,9,September,38,19,Thursday,False,2024
994,2024-09-20,2024,3,9,September,38,20,Friday,False,2024
995,2024-09-21,2024,3,9,September,38,21,Saturday,True,2024
996,2024-09-22,2024,3,9,September,38,22,Sunday,True,2024
997,2024-09-23,2024,3,9,September,39,23,Monday,False,2024
998,2024-09-24,2024,3,9,September,39,24,Tuesday,False,2024
999,2024-09-25,2024,3,9,September,39,25,Wednesday,False,2024
1000,2024-09-26,2024,3,9,September,39,26,Thursday,False,2024
1001,2024-09-27,2024,3,9,September,39,27,Friday,False,2024
1002,2024-09-28,2024,3,9,September,39,28,Saturday,True,2024
1003,2024-09-29,2024,3,9,September,39,29,Sunday,True,2024
1004,2024-09-30,2024,3,9,September,40,30,Monday,False,2024
1005,2024-10-01,2024,4,10,October,40,1,Tuesday,False,2024
1006,2024-10-02,2024,4,10,October,40,2,Wednesday,False,2024
1007,2024-10-03,2024,4,10,October,40,3,Thursday,False,2024
1008,2024-10-04,2024,4,10,October,40,4,Friday,False,2024
1009,2024-10-05,2024,4,10,October,40,5,Saturday,True,2024
1010,2024-10-06,2024,4,10,October,40,6,Sunday,True,2024
1011,2024-10-07,2024,4,10,October,41,7,Monday,False,2024
1012,2024-10-08,2024,4,10,October,41,8,Tuesday,False,2024
1013,2024-10-09,2024,4,10,October,41,9,Wednesday,False,2024
1014,2024-10-10,2024,4,10,October,41,10,Thursday,False,2024
1015,2024-10-11,2024,4,10,October,41,11,Friday,False,2024
1016,2024-10-12,2024,4,10,October,41,12,Saturday,True,2024
1017,2024-10-13,2024,4,10,October,41,13,Sunday,True,2024
1018,2024-10-14,2024,4,10,October,42,14,Monday,False,2024
1019,2024-10-15,2024,4,10,October,42,15,Tuesday,False,2024
1020,2024-10-16,2024,4,10,October,42,16,Wednesday,False,2024
1021,2024-10-17,2024,4,10,October,42,17,Thursday,False,2024
1022,2024-10-18,2024,4,10,October,42,18,Friday,False,2024
1023,2024-10-19,2024,4,10,October,42,19,Saturday,True,2024
1024,2024-10-20,2024,4,10,October,42,20,Sunday,True,2024
1025,2024-10-21,2024,4,10,October,43,21,Monday,False,2024
1026,2024-10-22,2024,4,10,October,43,22,Tuesday,False,2024
1027,2024-10-23,2024,4,10,October,43,23,Wednesday,False,2024
1028,2024-10-24,2024,4,10,October,43,24,Thursday,False,2024
1029,2024-10-25,2024,4,10,October,43,25,Friday,False,2024
1030,2024-10-26,2024,4,10,October,43,26,Saturday,True,2024
1031,2024-10-27,2024,4,10,October,43,27,Sunday,True,2024
1032,2024-10-28,2024,4,10,October,44,28,Monday,False,2024
1033,2024-10-29,2024,4,10,October,44,29,Tuesday,False,2024
1034,2024-10-30,2024,4,10,October,44,30,Wednesday,False,2024
1035,2024-10-31,2024,4,10,October,44,31,Thursday,False,2024
1036,2024-11-01,2024,4,11,November,44,1,Friday,False,2024
1037,2024-11-02,2024,4,11,November,44,2,Saturday,True,2024
1038,2024-11-03,2024,4,11,November,44,3,Sunday,True,2024
1039,2024-11-04,2024,4,11,November,45,4,Monday,False,2024
1040,2024-11-05,2024,4,11,November,45,5,Tuesday,False,2024
1041,2024-11-06,2024,4,11,November,45,6,Wednesday,False,2024
1042,2024-11-07,2024,4,11,November,45,7,Thursday,False,2024
1043,2024-11-08,2024,4,11,November,45,8,Friday,False,2024
1044,2024-11-09,2024,4,11,November,45,9,Saturday,True,2024
1045,2024-11-10,2024,4,11,November,45,10,Sunday,True,2024
1046,2024-11-11,2024,4,11,November,46,11,Monday,False,2024
1047,2024-11-12,2024,4,11,November,46,12,Tuesday,False,2024
1048,2024-11-13,2024,4,11,November,46,13,Wednesday,False,2024
1049,2024-11-14,2024,4,11,November,46,14,Thursday,False,2024
1050,2024-11-15,2024,4,11,November,46,15,Friday,False,2024
1051,2024-11-16,2024,4,11,November,46,16,Saturday,True,2024
1052,2024-11-17,2024,4,11,November,46,17,Sunday,True,2024
1053,2024-11-18,2024,4,11,November,47,18,Monday,False,2024
1054,2024-11-19,2024,4,11,November,47,19,Tuesday,False,2024
1055,2024-11-20,2024,4,11,November,47,20,Wednesday,False,2024
1056,2024-11-21,2024,4,11,November,47,21,Thursday,False,2024
1057,2024-11-22,2024,4,11,November,47,22,Friday,False,2024
1058,2024-11-23,2024,4,11,November,47,23,Saturday,True,2024
1059,2024-11-24,2024,4,11,November,47,24,Sunday,True,2024
1060,2024-11-25,2024,4,11,November,48,25,Monday,False,2024
1061,2024-11-26,2024,4,11,November,48,26,Tuesday,False,2024
1062,2024-11-27,2024,4,11,November,48,27,Wednesday,False,2024
1063,2024-11-28,2024,4,11,November,48,28,Thursday,False,2024
1064,2024-11-29,2024,4,11,November,48,29,Friday,False,2024
1065,2024-11-30,2024,4,11,November,48,30,Saturday,True,2024
1066,2024-12-01,2024,4,12,December,48,1,Sunday,True,2024
1067,2024-12-02,2024,4,12,December,49,2,Monday,False,2024
1068,2024-12-03,2024,4,12,December,49,3,Tuesday,False,2024
1069,2024-12-04,2024,4,12,December,49,4,Wednesday,False,2024
1070,2024-12-05,2024,4,12,December,49,5,Thursday,False,2024
1071,2024-12-06,2024,4,12,December,49,6,Friday,False,2024
1072,2024-12-07,2024,4,12,December,49,7,Saturday,True,2024
1073,2024-12-08,2024,4,12,December,49,8,Sunday,True,2024
1074,2024-12-09,2024,4,12,December,50,9,Monday,False,2024
1075,2024-12-10,2024,4,12,December,50,10,Tuesday,False,2024
1076,2024-12-11,2024,4,12,December,50,11,Wednesday,False,2024
1077,2024-12-12,2024,4,12,December,50,12,Thursday,False,2024
1078,2024-12-13,2024,4,12,December,50,13,Friday,False,2024
1079,2024-12-14,2024,4,12,December,50,14,Saturday,True,2024
1080,2024-12-15,2024,4,12,December,50,15,Sunday,True,2024
1081,2024-12-16,2024,4,12,December,51,16,Monday,False,2024
1082,2024-12-17,2024,4,12,December,51,17,Tuesday,False,2024
1083,2024-12-18,2024,4,12,December,51,18,Wednesday,False,2024
1084,2024-12-19,2024,4,12,December,51,19,Thursday,False,2024
1085,2024-12-20,2024,4,12,December,51,20,Friday,False,2024
1086,2024-12-21,2024,4,12,December,51,21,Saturday,True,2024
1087,2024-12-22,2024,4,12,December,51,22,Sunday,True,2024
1088,2024-12-23,2024,4,12,December,52,23,Monday,False,2024
1089,2024-12-24,2024,4,12,December,52,24,Tuesday,False,2024
1090,2024-12-25,2024,4,12,December,52,25,Wednesday,False,2024
1091,2024-12-26,2024,4,12,December,52,26,Thursday,False,2024
1092,2024-12-27,2024,4,12,December,52,27,Friday,False,2024
1093,2024-12-28,2024,4,12,December,52,28,Saturday,True,2024
1094,2024-12-29,2024,4,12,December,52,29,Sunday,True,2024
1095,2024-12-30,2024,4,12,December,1,30,Monday,False,2024
1096,2024-12-31,2024,4,12,December,1,31,Tuesday,False,2024
